id,markup_value,tier_name,time_start,time_end,conv_id,trans_conv_id,lang_code,trans_lang_code,conv_audio_path,original_or_reenacted,participant_id_left,participant_id_right,participant_id_left_unique,participant_id_right_unique,trans_id,duration,remix_dict,track_side_code,participant_id,participant_id_unique,audio_path
EN_096_15,15,LittleRight,0 days 00:04:51.555000,0 days 00:04:55.225000,EN_096,ES_096,EN,ES,recordings/EN_096.wav,OG,183,184,23,50,ES_096_15,0 days 00:00:03.670000,{1: [2]},r,184,50,fragments-short/EN_096_15.wav
EN_096_16,16,LittleRight,0 days 00:04:58.660000,0 days 00:05:04.900000,EN_096,ES_096,EN,ES,recordings/EN_096.wav,OG,183,184,23,50,ES_096_16,0 days 00:00:06.240000,{1: [2]},r,184,50,fragments-short/EN_096_16.wav
EN_096_18,18,LittleRight,0 days 00:05:44.460000,0 days 00:05:49.130000,EN_096,ES_096,EN,ES,recordings/EN_096.wav,OG,183,184,23,50,ES_096_18,0 days 00:00:04.670000,{1: [2]},r,184,50,fragments-short/EN_096_18.wav
ES_096_3,3,LittleLeft,0 days 00:03:34.410000,0 days 00:03:40.765000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_3,0 days 00:00:06.355000,{1: [1]},l,183,23,fragments-short/ES_096_3.wav
ES_096_6,6,LittleLeft,0 days 00:06:42.490000,0 days 00:06:46.310000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_6,0 days 00:00:03.820000,{1: [1]},l,183,23,fragments-short/ES_096_6.wav
ES_096_7,7,LittleLeft,0 days 00:07:47.270000,0 days 00:07:50.230000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_7,0 days 00:00:02.960000,{1: [1]},l,183,23,fragments-short/ES_096_7.wav
ES_096_8,8,LittleLeft,0 days 00:09:12.790000,0 days 00:09:17.460000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_8,0 days 00:00:04.670000,{1: [1]},l,183,23,fragments-short/ES_096_8.wav
ES_096_9,9,LittleLeft,0 days 00:10:03.140000,0 days 00:10:04.630000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_9,0 days 00:00:01.490000,{1: [1]},l,183,23,fragments-short/ES_096_9.wav
ES_096_10,10,LittleLeft,0 days 00:11:51.730000,0 days 00:11:56.840000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_10,0 days 00:00:05.110000,{1: [1]},l,183,23,fragments-short/ES_096_10.wav
ES_096_11,11,LittleLeft,0 days 00:13:31.710000,0 days 00:13:34.420000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_11,0 days 00:00:02.710000,{1: [1]},l,183,23,fragments-short/ES_096_11.wav
ES_096_12,12,LittleLeft,0 days 00:14:07.580000,0 days 00:14:09.490000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_12,0 days 00:00:01.910000,{1: [1]},l,183,23,fragments-short/ES_096_12.wav
ES_096_17,17,LittleLeft,0 days 00:18:46.910000,0 days 00:18:48.620000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_17,0 days 00:00:01.710000,{1: [1]},l,183,23,fragments-short/ES_096_17.wav
ES_096_1,1,LittleRight,0 days 00:00:42.570000,0 days 00:00:48.310000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_1,0 days 00:00:05.740000,{1: [2]},r,184,50,fragments-short/ES_096_1.wav
ES_096_2,2,LittleRight,0 days 00:02:17.160000,0 days 00:02:21.350000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_2,0 days 00:00:04.190000,{1: [2]},r,184,50,fragments-short/ES_096_2.wav
ES_096_4,4,LittleRight,0 days 00:03:35.560000,0 days 00:03:42.350000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_4,0 days 00:00:06.790000,{1: [2]},r,184,50,fragments-short/ES_096_4.wav
ES_096_5,5,LittleRight,0 days 00:04:23.040000,0 days 00:04:27.200000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_5,0 days 00:00:04.160000,{1: [2]},r,184,50,fragments-short/ES_096_5.wav
ES_096_13,13,LittleRight,0 days 00:15:02.180000,0 days 00:15:06.710000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_13,0 days 00:00:04.530000,{1: [2]},r,184,50,fragments-short/ES_096_13.wav
ES_096_14,14,LittleRight,0 days 00:16:43.140000,0 days 00:16:48.990000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_14,0 days 00:00:05.850000,{1: [2]},r,184,50,fragments-short/ES_096_14.wav
ES_096_15,15,LittleRight,0 days 00:17:15.850000,0 days 00:17:19.370000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_15,0 days 00:00:03.520000,{1: [2]},r,184,50,fragments-short/ES_096_15.wav
ES_096_16,16,LittleRight,0 days 00:18:02.400000,0 days 00:18:09.040000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_16,0 days 00:00:06.640000,{1: [2]},r,184,50,fragments-short/ES_096_16.wav
ES_096_18,18,LittleRight,0 days 00:20:20.210000,0 days 00:20:24.970000,ES_096,EN_096,ES,EN,recordings/ES_096.wav,RE,183,184,23,50,EN_096_18,0 days 00:00:04.760000,{1: [2]},r,184,50,fragments-short/ES_096_18.wav
ES_097_1,1,LittleLeft,0 days 00:01:23.045000,0 days 00:01:24.760000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_1,0 days 00:00:01.715000,{1: [1]},l,185,62,fragments-short/ES_097_1.wav
ES_097_2,2,LittleLeft,0 days 00:01:57.140000,0 days 00:02:00.410000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_2,0 days 00:00:03.270000,{1: [1]},l,185,62,fragments-short/ES_097_2.wav
ES_097_5,5,LittleLeft,0 days 00:02:30.747000,0 days 00:02:32.470000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_5,0 days 00:00:01.723000,{1: [1]},l,185,62,fragments-short/ES_097_5.wav
ES_097_6,6,LittleLeft,0 days 00:02:41.670000,0 days 00:02:42.810000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_6,0 days 00:00:01.140000,{1: [1]},l,185,62,fragments-short/ES_097_6.wav
ES_097_9,9,LittleLeft,0 days 00:03:53.010000,0 days 00:03:54.150000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_9,0 days 00:00:01.140000,{1: [1]},l,185,62,fragments-short/ES_097_9.wav
ES_097_14,14,LittleLeft,0 days 00:04:54.270000,0 days 00:04:55,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_14,0 days 00:00:00.730000,{1: [1]},l,185,62,fragments-short/ES_097_14.wav
ES_097_17,17,LittleLeft,0 days 00:09:32.010000,0 days 00:09:33.770000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_17,0 days 00:00:01.760000,{1: [1]},l,185,62,fragments-short/ES_097_17.wav
ES_097_18,18,LittleLeft,0 days 00:09:44.665000,0 days 00:09:46.065000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_18,0 days 00:00:01.400000,{1: [1]},l,185,62,fragments-short/ES_097_18.wav
ES_097_20,20,LittleLeft,0 days 00:10:20.360000,0 days 00:10:22.970000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_20,0 days 00:00:02.610000,{1: [1]},l,185,62,fragments-short/ES_097_20.wav
ES_097_21,21,LittleLeft,0 days 00:10:30.915000,0 days 00:10:32.095000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_21,0 days 00:00:01.180000,{1: [1]},l,185,62,fragments-short/ES_097_21.wav
ES_097_3,3,LittleRight,0 days 00:02:08.130000,0 days 00:02:10.320000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_3,0 days 00:00:02.190000,{1: [2]},r,186,63,fragments-short/ES_097_3.wav
ES_097_4,4,LittleRight,0 days 00:02:29.275000,0 days 00:02:31.995000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_4,0 days 00:00:02.720000,{1: [2]},r,186,63,fragments-short/ES_097_4.wav
ES_097_7,7,LittleRight,0 days 00:03:14.375000,0 days 00:03:15.665000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_7,0 days 00:00:01.290000,{1: [2]},r,186,63,fragments-short/ES_097_7.wav
ES_097_8,8,LittleRight,0 days 00:03:40.940000,0 days 00:03:42.100000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_8,0 days 00:00:01.160000,{1: [2]},r,186,63,fragments-short/ES_097_8.wav
ES_097_10,10,LittleRight,0 days 00:04:14.960000,0 days 00:04:16.940000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_10,0 days 00:00:01.980000,{1: [2]},r,186,63,fragments-short/ES_097_10.wav
ES_097_11,11,LittleRight,0 days 00:04:21.840000,0 days 00:04:23.780000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_11,0 days 00:00:01.940000,{1: [2]},r,186,63,fragments-short/ES_097_11.wav
ES_097_12,12,LittleRight,0 days 00:04:27.450000,0 days 00:04:30.660000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_12,0 days 00:00:03.210000,{1: [2]},r,186,63,fragments-short/ES_097_12.wav
ES_097_13,13,LittleRight,0 days 00:04:33.945000,0 days 00:04:35.225000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_13,0 days 00:00:01.280000,{1: [2]},r,186,63,fragments-short/ES_097_13.wav
ES_097_15,15,LittleRight,0 days 00:04:54.930000,0 days 00:04:57.680000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_15,0 days 00:00:02.750000,{1: [2]},r,186,63,fragments-short/ES_097_15.wav
ES_097_16,16,LittleRight,0 days 00:05:01.025000,0 days 00:05:02.885000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_16,0 days 00:00:01.860000,{1: [2]},r,186,63,fragments-short/ES_097_16.wav
ES_097_22,22,LittleRight,0 days 00:05:36.110000,0 days 00:05:37.780000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_22,0 days 00:00:01.670000,{1: [2]},r,186,63,fragments-short/ES_097_22.wav
ES_097_19,19,LittleRight,0 days 00:10:10.330000,0 days 00:10:12.650000,ES_097,EN_097,ES,EN,recordings/ES_097.wav,OG,185,186,62,63,EN_097_19,0 days 00:00:02.320000,{1: [2]},r,186,63,fragments-short/ES_097_19.wav
EN_097_1,1,LittleLeft,0 days 00:00:03.080000,0 days 00:00:05.220000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_1,0 days 00:00:02.140000,{1: [1]},l,185,62,fragments-short/EN_097_1.wav
EN_097_2,2,LittleLeft,0 days 00:02:25.970000,0 days 00:02:29.470000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_2,0 days 00:00:03.500000,{1: [1]},l,185,62,fragments-short/EN_097_2.wav
EN_097_5,5,LittleLeft,0 days 00:04:48.010000,0 days 00:04:50.240000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_5,0 days 00:00:02.230000,{1: [1]},l,185,62,fragments-short/EN_097_5.wav
EN_097_6,6,LittleLeft,0 days 00:05:16.720000,0 days 00:05:17.670000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_6,0 days 00:00:00.950000,{1: [1]},l,185,62,fragments-short/EN_097_6.wav
EN_097_9,9,LittleLeft,0 days 00:09:29.110000,0 days 00:09:30.810000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_9,0 days 00:00:01.700000,{1: [1]},l,185,62,fragments-short/EN_097_9.wav
EN_097_14,14,LittleLeft,0 days 00:14:33.460000,0 days 00:14:34.285000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_14,0 days 00:00:00.825000,{1: [1]},l,185,62,fragments-short/EN_097_14.wav
EN_097_17,17,LittleLeft,0 days 00:16:14.180000,0 days 00:16:15.550000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_17,0 days 00:00:01.370000,{1: [1]},l,185,62,fragments-short/EN_097_17.wav
EN_097_18,18,LittleLeft,0 days 00:17:12.710000,0 days 00:17:14.060000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_18,0 days 00:00:01.350000,{1: [1]},l,185,62,fragments-short/EN_097_18.wav
EN_097_20,20,LittleLeft,0 days 00:18:56.170000,0 days 00:18:57.950000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_20,0 days 00:00:01.780000,{1: [1]},l,185,62,fragments-short/EN_097_20.wav
EN_097_21,21,LittleLeft,0 days 00:20:12.390000,0 days 00:20:13.450000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_21,0 days 00:00:01.060000,{1: [1]},l,185,62,fragments-short/EN_097_21.wav
EN_097_3,3,LittleRight,0 days 00:02:58.940000,0 days 00:03:01,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_3,0 days 00:00:02.060000,{1: [2]},r,186,63,fragments-short/EN_097_3.wav
EN_097_4,4,LittleRight,0 days 00:04:46.410000,0 days 00:04:49.700000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_4,0 days 00:00:03.290000,{1: [2]},r,186,63,fragments-short/EN_097_4.wav
EN_097_7,7,LittleRight,0 days 00:07:14.060000,0 days 00:07:15.260000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_7,0 days 00:00:01.200000,{1: [2]},r,186,63,fragments-short/EN_097_7.wav
EN_097_8,8,LittleRight,0 days 00:08:21.970000,0 days 00:08:24.220000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_8,0 days 00:00:02.250000,{1: [2]},r,186,63,fragments-short/EN_097_8.wav
EN_097_10,10,LittleRight,0 days 00:10:22.440000,0 days 00:10:24.490000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_10,0 days 00:00:02.050000,{1: [2]},r,186,63,fragments-short/EN_097_10.wav
EN_097_11,11,LittleRight,0 days 00:11:06.340000,0 days 00:11:08.360000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_11,0 days 00:00:02.020000,{1: [2]},r,186,63,fragments-short/EN_097_11.wav
EN_097_12,12,LittleRight,0 days 00:12:30.280000,0 days 00:12:32.970000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_12,0 days 00:00:02.690000,{1: [2]},r,186,63,fragments-short/EN_097_12.wav
EN_097_13,13,LittleRight,0 days 00:13:00,0 days 00:13:01.190000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_13,0 days 00:00:01.190000,{1: [2]},r,186,63,fragments-short/EN_097_13.wav
EN_097_15,15,LittleRight,0 days 00:14:34.385000,0 days 00:14:38.860000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_15,0 days 00:00:04.475000,{1: [2]},r,186,63,fragments-short/EN_097_15.wav
EN_097_16,16,LittleRight,0 days 00:15:20.040000,0 days 00:15:21.300000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_16,0 days 00:00:01.260000,{1: [2]},r,186,63,fragments-short/EN_097_16.wav
EN_097_19,19,LittleRight,0 days 00:18:02.550000,0 days 00:18:04.760000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_19,0 days 00:00:02.210000,{1: [2]},r,186,63,fragments-short/EN_097_19.wav
EN_097_22,22,LittleRight,0 days 00:22:59.030000,0 days 00:23:00.510000,EN_097,ES_097,EN,ES,recordings/EN_097.wav,RE,185,186,62,63,ES_097_22,0 days 00:00:01.480000,{1: [2]},r,186,63,fragments-short/EN_097_22.wav
EN_098_2,2,LittleLeft,0 days 00:01:02.430000,0 days 00:01:03.770000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_2,0 days 00:00:01.340000,{1: [1]},l,187,59,fragments-short/EN_098_2.wav
EN_098_4,4,LittleLeft,0 days 00:01:09.015000,0 days 00:01:10.575000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_4,0 days 00:00:01.560000,{1: [1]},l,187,59,fragments-short/EN_098_4.wav
EN_098_5,5,LittleLeft,0 days 00:02:02.970000,0 days 00:02:09.370000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_5,0 days 00:00:06.400000,{1: [1]},l,187,59,fragments-short/EN_098_5.wav
EN_098_7,7,LittleLeft,0 days 00:02:30.720000,0 days 00:02:32.347000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_7,0 days 00:00:01.627000,{1: [1]},l,187,59,fragments-short/EN_098_7.wav
EN_098_9,9,LittleLeft,0 days 00:03:13.720000,0 days 00:03:17.200000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_9,0 days 00:00:03.480000,{1: [1]},l,187,59,fragments-short/EN_098_9.wav
EN_098_10,10,LittleLeft,0 days 00:03:21.625000,0 days 00:03:26.885000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_10,0 days 00:00:05.260000,{1: [1]},l,187,59,fragments-short/EN_098_10.wav
EN_098_12,12,LittleLeft,0 days 00:03:40.620000,0 days 00:03:43.350000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_12,0 days 00:00:02.730000,{1: [1]},l,187,59,fragments-short/EN_098_12.wav
EN_098_14,14,LittleLeft,0 days 00:03:45.870000,0 days 00:03:46.810000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_14,0 days 00:00:00.940000,{1: [1]},l,187,59,fragments-short/EN_098_14.wav
EN_098_15,15,LittleLeft,0 days 00:04:01.680000,0 days 00:04:04.050000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_15,0 days 00:00:02.370000,{1: [1]},l,187,59,fragments-short/EN_098_15.wav
EN_098_18,18,LittleLeft,0 days 00:04:45.900000,0 days 00:04:51.070000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_18,0 days 00:00:05.170000,{1: [1]},l,187,59,fragments-short/EN_098_18.wav
EN_098_19,19,LittleLeft,0 days 00:04:54.260000,0 days 00:04:56.595000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_19,0 days 00:00:02.335000,{1: [1]},l,187,59,fragments-short/EN_098_19.wav
EN_098_21,21,LittleLeft,0 days 00:05:02.680000,0 days 00:05:06.830000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_21,0 days 00:00:04.150000,{1: [1]},l,187,59,fragments-short/EN_098_21.wav
EN_098_23,23,LittleLeft,0 days 00:05:09.200000,0 days 00:05:11.130000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_23,0 days 00:00:01.930000,{1: [1]},l,187,59,fragments-short/EN_098_23.wav
EN_098_24,24,LittleLeft,0 days 00:05:18,0 days 00:05:20.660000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_24,0 days 00:00:02.660000,{1: [1]},l,187,59,fragments-short/EN_098_24.wav
EN_098_27,27,LittleLeft,0 days 00:05:59.210000,0 days 00:06:04.080000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_27,0 days 00:00:04.870000,{1: [1]},l,187,59,fragments-short/EN_098_27.wav
EN_098_1,1,LittleRight,0 days 00:01:01.300000,0 days 00:01:02.490000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_1,0 days 00:00:01.190000,{1: [2]},r,188,38,fragments-short/EN_098_1.wav
EN_098_3,3,LittleRight,0 days 00:01:04.650000,0 days 00:01:07.450000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_3,0 days 00:00:02.800000,{1: [2]},r,188,38,fragments-short/EN_098_3.wav
EN_098_6,6,LittleRight,0 days 00:02:22.635000,0 days 00:02:27.215000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_6,0 days 00:00:04.580000,{1: [2]},r,188,38,fragments-short/EN_098_6.wav
EN_098_8,8,LittleRight,0 days 00:02:32.377000,0 days 00:02:33.725000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_8,0 days 00:00:01.348000,{1: [2]},r,188,38,fragments-short/EN_098_8.wav
EN_098_11,11,LittleRight,0 days 00:03:35.240000,0 days 00:03:37.350000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_11,0 days 00:00:02.110000,{1: [2]},r,188,38,fragments-short/EN_098_11.wav
EN_098_13,13,LittleRight,0 days 00:03:44.180000,0 days 00:03:47.450000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_13,0 days 00:00:03.270000,{1: [2]},r,188,38,fragments-short/EN_098_13.wav
EN_098_16,16,LittleRight,0 days 00:04:02.980000,0 days 00:04:03.530000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_16,0 days 00:00:00.550000,{1: [2]},r,188,38,fragments-short/EN_098_16.wav
EN_098_17,17,LittleRight,0 days 00:04:14.670000,0 days 00:04:17.770000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_17,0 days 00:00:03.100000,{1: [2]},r,188,38,fragments-short/EN_098_17.wav
EN_098_20,20,LittleRight,0 days 00:04:56.255000,0 days 00:04:58.060000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_20,0 days 00:00:01.805000,{1: [2]},r,188,38,fragments-short/EN_098_20.wav
EN_098_22,22,LittleRight,0 days 00:05:07.780000,0 days 00:05:10.610000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_22,0 days 00:00:02.830000,{1: [2]},r,188,38,fragments-short/EN_098_22.wav
EN_098_25,25,LittleRight,0 days 00:05:25.250000,0 days 00:05:28.560000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_25,0 days 00:00:03.310000,{1: [2]},r,188,38,fragments-short/EN_098_25.wav
EN_098_26,26,LittleRight,0 days 00:05:35.780000,0 days 00:05:37.840000,EN_098,ES_098,EN,ES,recordings/EN_098.wav,OG,187,188,59,38,ES_098_26,0 days 00:00:02.060000,{1: [2]},r,188,38,fragments-short/EN_098_26.wav
ES_098_2,2,LittleLeft,0 days 00:01:55.780000,0 days 00:01:57.140000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_2,0 days 00:00:01.360000,{1: [1]},l,187,59,fragments-short/ES_098_2.wav
ES_098_4,4,LittleLeft,0 days 00:04:26.750000,0 days 00:04:28.440000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_4,0 days 00:00:01.690000,{1: [1]},l,187,59,fragments-short/ES_098_4.wav
ES_098_5,5,LittleLeft,0 days 00:08:55.930000,0 days 00:09:01.040000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_5,0 days 00:00:05.110000,{1: [1]},l,187,59,fragments-short/ES_098_5.wav
ES_098_7,7,LittleLeft,0 days 00:13:04.630000,0 days 00:13:05.915000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_7,0 days 00:00:01.285000,{1: [1]},l,187,59,fragments-short/ES_098_7.wav
ES_098_9,9,LittleLeft,0 days 00:14:42.890000,0 days 00:14:46.710000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_9,0 days 00:00:03.820000,{1: [1]},l,187,59,fragments-short/ES_098_9.wav
ES_098_10,10,LittleLeft,0 days 00:15:22.800000,0 days 00:15:26.540000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_10,0 days 00:00:03.740000,{1: [1]},l,187,59,fragments-short/ES_098_10.wav
ES_098_12,12,LittleLeft,0 days 00:18:07.230000,0 days 00:18:10.900000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_12,0 days 00:00:03.670000,{1: [1]},l,187,59,fragments-short/ES_098_12.wav
ES_098_14,14,LittleLeft,0 days 00:18:55.920000,0 days 00:18:57.040000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_14,0 days 00:00:01.120000,{1: [1]},l,187,59,fragments-short/ES_098_14.wav
ES_098_15,15,LittleLeft,0 days 00:21:45.830000,0 days 00:21:48.720000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_15,0 days 00:00:02.890000,{1: [1]},l,187,59,fragments-short/ES_098_15.wav
ES_098_18,18,LittleLeft,0 days 00:25:59.100000,0 days 00:26:02.940000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_18,0 days 00:00:03.840000,{1: [1]},l,187,59,fragments-short/ES_098_18.wav
ES_098_19,19,LittleLeft,0 days 00:27:49.520000,0 days 00:27:51.555000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_19,0 days 00:00:02.035000,{1: [1]},l,187,59,fragments-short/ES_098_19.wav
ES_098_21,21,LittleLeft,0 days 00:30:13.580000,0 days 00:30:17.210000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_21,0 days 00:00:03.630000,{1: [1]},l,187,59,fragments-short/ES_098_21.wav
ES_098_23,23,LittleLeft,0 days 00:30:59.600000,0 days 00:31:00.920000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_23,0 days 00:00:01.320000,{1: [1]},l,187,59,fragments-short/ES_098_23.wav
ES_098_24,24,LittleLeft,0 days 00:31:48.010000,0 days 00:31:51.430000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_24,0 days 00:00:03.420000,{1: [1]},l,187,59,fragments-short/ES_098_24.wav
ES_098_27,27,LittleLeft,0 days 00:34:40.420000,0 days 00:34:45.320000,ES_098,EN_098,ES,EN,recordings/ES_098.wav,RE,187,188,59,38,EN_098_27,0 days 00:00:04.900000,{1: [1]},l,187,59,fragments-short/ES_098_27.wav
