id,participant_id,participant_id_unique,lang_code,conv_id,original_or_reenacted,time_start,time_end,duration,trans_id
EN_117_17,226,50,EN,EN_117,OG,0 days 00:05:22.650000,0 days 00:05:24.340000,0 days 00:00:01.690000,ES_117_17
EN_117_18,226,50,EN,EN_117,OG,0 days 00:05:36.320000,0 days 00:05:40.040000,0 days 00:00:03.720000,ES_117_18
EN_117_20,226,50,EN,EN_117,OG,0 days 00:05:49.070000,0 days 00:05:49.920000,0 days 00:00:00.850000,ES_117_20
EN_117_21,226,50,EN,EN_117,OG,0 days 00:06:03.900000,0 days 00:06:09.330000,0 days 00:00:05.430000,ES_117_21
EN_117_24,226,50,EN,EN_117,OG,0 days 00:06:42.650000,0 days 00:06:44.220000,0 days 00:00:01.570000,ES_117_24
EN_117_25,226,50,EN,EN_117,OG,0 days 00:06:50.340000,0 days 00:06:53.740000,0 days 00:00:03.400000,ES_117_25
EN_117_29,226,50,EN,EN_117,OG,0 days 00:09:47.910000,0 days 00:09:52.450000,0 days 00:00:04.540000,ES_117_29
ES_117_1,225,40,ES,ES_117,RE,0 days 00:02:20.080000,0 days 00:02:23.070000,0 days 00:00:02.990000,EN_117_1
ES_117_3,225,40,ES,ES_117,RE,0 days 00:02:24.930000,0 days 00:02:28.240000,0 days 00:00:03.310000,EN_117_3
ES_117_5,225,40,ES,ES_117,RE,0 days 00:04:57.640000,0 days 00:04:58.680000,0 days 00:00:01.040000,EN_117_5
ES_117_7,225,40,ES,ES_117,RE,0 days 00:08:18.140000,0 days 00:08:18.650000,0 days 00:00:00.510000,EN_117_7
ES_117_8,225,40,ES,ES_117,RE,0 days 00:11:02.170000,0 days 00:11:06.890000,0 days 00:00:04.720000,EN_117_8
ES_117_10,225,40,ES,ES_117,RE,0 days 00:13:34.780000,0 days 00:13:35.430000,0 days 00:00:00.650000,EN_117_10
ES_117_13,225,40,ES,ES_117,RE,0 days 00:14:52.440000,0 days 00:14:55.160000,0 days 00:00:02.720000,EN_117_13
ES_117_14,225,40,ES,ES_117,RE,0 days 00:16:54.890000,0 days 00:17:00.220000,0 days 00:00:05.330000,EN_117_14
ES_117_16,225,40,ES,ES_117,RE,0 days 00:20:30.440000,0 days 00:20:33.790000,0 days 00:00:03.350000,EN_117_16
ES_117_19,225,40,ES,ES_117,RE,0 days 00:23:02.890000,0 days 00:23:05.670000,0 days 00:00:02.780000,EN_117_19
ES_117_22,225,40,ES,ES_117,RE,0 days 00:24:48.650000,0 days 00:24:49.040000,0 days 00:00:00.390000,EN_117_22
ES_117_23,225,40,ES,ES_117,RE,0 days 00:27:05.910000,0 days 00:27:09.740000,0 days 00:00:03.830000,EN_117_23
ES_117_26,225,40,ES,ES_117,RE,0 days 00:27:38.380000,0 days 00:27:38.980000,0 days 00:00:00.600000,EN_117_26
ES_117_27,225,40,ES,ES_117,RE,0 days 00:29:25.170000,0 days 00:29:30.720000,0 days 00:00:05.550000,EN_117_27
ES_117_28,225,40,ES,ES_117,RE,0 days 00:32:42.910000,0 days 00:32:52.450000,0 days 00:00:09.540000,EN_117_28
ES_117_2,226,50,ES,ES_117,RE,0 days 00:02:22.620000,0 days 00:02:28.060000,0 days 00:00:05.440000,EN_117_2
ES_117_4,226,50,ES,ES_117,RE,0 days 00:04:52.800000,0 days 00:04:58.680000,0 days 00:00:05.880000,EN_117_4
ES_117_6,226,50,ES,ES_117,RE,0 days 00:08:16.830000,0 days 00:08:21.050000,0 days 00:00:04.220000,EN_117_6
ES_117_9,226,50,ES,ES_117,RE,0 days 00:13:29.480000,0 days 00:13:35.720000,0 days 00:00:06.240000,EN_117_9
ES_117_11,226,50,ES,ES_117,RE,0 days 00:14:50.890000,0 days 00:14:53.070000,0 days 00:00:02.180000,EN_117_11
ES_117_12,226,50,ES,ES_117,RE,0 days 00:14:54.930000,0 days 00:14:55.690000,0 days 00:00:00.760000,EN_117_12
ES_117_15,226,50,ES,ES_117,RE,0 days 00:17:24.910000,0 days 00:17:30.310000,0 days 00:00:05.400000,EN_117_15
ES_117_17,226,50,ES,ES_117,RE,0 days 00:20:34.040000,0 days 00:20:37.330000,0 days 00:00:03.290000,EN_117_17
ES_117_18,226,50,ES,ES_117,RE,0 days 00:21:17.680000,0 days 00:21:21.940000,0 days 00:00:04.260000,EN_117_18
ES_117_20,226,50,ES,ES_117,RE,0 days 00:23:05.630000,0 days 00:23:06.340000,0 days 00:00:00.710000,EN_117_20
ES_117_21,226,50,ES,ES_117,RE,0 days 00:24:44.660000,0 days 00:24:51.830000,0 days 00:00:07.170000,EN_117_21
ES_117_24,226,50,ES,ES_117,RE,0 days 00:27:09.830000,0 days 00:27:12.290000,0 days 00:00:02.460000,EN_117_24
ES_117_25,226,50,ES,ES_117,RE,0 days 00:27:36.270000,0 days 00:27:39.920000,0 days 00:00:03.650000,EN_117_25
ES_117_29,226,50,ES,ES_117,RE,0 days 00:34:30.050000,0 days 00:34:35.030000,0 days 00:00:04.980000,EN_117_29
EN_118_1,227,40,EN,EN_118,OG,0 days 00:01:11.150000,0 days 00:01:14.270000,0 days 00:00:03.120000,ES_118_1
EN_118_3,227,40,EN,EN_118,OG,0 days 00:01:21.610000,0 days 00:01:21.940000,0 days 00:00:00.330000,ES_118_3
EN_118_6,227,40,EN,EN_118,OG,0 days 00:01:38.080000,0 days 00:01:38.420000,0 days 00:00:00.340000,ES_118_6
EN_118_9,227,40,EN,EN_118,OG,0 days 00:01:56.650000,0 days 00:01:57.200000,0 days 00:00:00.550000,ES_118_9
EN_118_12,227,40,EN,EN_118,OG,0 days 00:02:23.070000,0 days 00:02:26.860000,0 days 00:00:03.790000,ES_118_12
EN_118_14,227,40,EN,EN_118,OG,0 days 00:02:27.460000,0 days 00:02:27.960000,0 days 00:00:00.500000,ES_118_14
EN_118_15,227,40,EN,EN_118,OG,0 days 00:03:15.510000,0 days 00:03:20.350000,0 days 00:00:04.840000,ES_118_15
EN_118_17,227,40,EN,EN_118,OG,0 days 00:03:54.250000,0 days 00:03:57.780000,0 days 00:00:03.530000,ES_118_17
EN_118_20,227,40,EN,EN_118,OG,0 days 00:04:30.770000,0 days 00:04:31.130000,0 days 00:00:00.360000,ES_118_20
EN_118_22,227,40,EN,EN_118,OG,0 days 00:04:36.940000,0 days 00:04:38.060000,0 days 00:00:01.120000,ES_118_22
EN_118_24,227,40,EN,EN_118,OG,0 days 00:04:39.120000,0 days 00:04:39.610000,0 days 00:00:00.490000,ES_118_24
EN_118_26,227,40,EN,EN_118,OG,0 days 00:05:18.670000,0 days 00:05:19.030000,0 days 00:00:00.360000,ES_118_26
EN_118_28,227,40,EN,EN_118,OG,0 days 00:06:26.090000,0 days 00:06:26.520000,0 days 00:00:00.430000,ES_118_28
EN_118_2,228,67,EN,EN_118,OG,0 days 00:01:19.480000,0 days 00:01:22.560000,0 days 00:00:03.080000,ES_118_2
EN_118_4,228,67,EN,EN_118,OG,0 days 00:01:30.380000,0 days 00:01:36.410000,0 days 00:00:06.030000,ES_118_4
EN_118_5,228,67,EN,EN_118,OG,0 days 00:01:38.080000,0 days 00:01:41.360000,0 days 00:00:03.280000,ES_118_5
EN_118_7,228,67,EN,EN_118,OG,0 days 00:01:55.110000,0 days 00:01:56.440000,0 days 00:00:01.330000,ES_118_7
EN_118_8,228,67,EN,EN_118,OG,0 days 00:01:57.810000,0 days 00:01:59.540000,0 days 00:00:01.730000,ES_118_8
EN_118_10,228,67,EN,EN_118,OG,0 days 00:02:09.170000,0 days 00:02:12.270000,0 days 00:00:03.100000,ES_118_10
EN_118_11,228,67,EN,EN_118,OG,0 days 00:02:13.140000,0 days 00:02:19.290000,0 days 00:00:06.150000,ES_118_11
EN_118_13,228,67,EN,EN_118,OG,0 days 00:02:26.120000,0 days 00:02:27.220000,0 days 00:00:01.100000,ES_118_13
EN_118_16,228,67,EN,EN_118,OG,0 days 00:03:52.030000,0 days 00:03:54.820000,0 days 00:00:02.790000,ES_118_16
EN_118_18,228,67,EN,EN_118,OG,0 days 00:04:06.790000,0 days 00:04:11.100000,0 days 00:00:04.310000,ES_118_18
EN_118_19,228,67,EN,EN_118,OG,0 days 00:04:27.060000,0 days 00:04:31.780000,0 days 00:00:04.720000,ES_118_19
EN_118_21,228,67,EN,EN_118,OG,0 days 00:04:33.720000,0 days 00:04:36.480000,0 days 00:00:02.760000,ES_118_21
EN_118_23,228,67,EN,EN_118,OG,0 days 00:04:37.670000,0 days 00:04:39.350000,0 days 00:00:01.680000,ES_118_23
EN_118_25,228,67,EN,EN_118,OG,0 days 00:05:15.840000,0 days 00:05:20,0 days 00:00:04.160000,ES_118_25
EN_118_27,228,67,EN,EN_118,OG,0 days 00:06:23.310000,0 days 00:06:30.060000,0 days 00:00:06.750000,ES_118_27
ES_118_1,227,40,ES,ES_118,RE,0 days 00:01:33.570000,0 days 00:01:38.180000,0 days 00:00:04.610000,EN_118_1
ES_118_3,227,40,ES,ES_118,RE,0 days 00:02:12.300000,0 days 00:02:12.600000,0 days 00:00:00.300000,EN_118_3
ES_118_6,227,40,ES,ES_118,RE,0 days 00:05:01.680000,0 days 00:05:01.980000,0 days 00:00:00.300000,EN_118_6
ES_118_9,227,40,ES,ES_118,RE,0 days 00:07:30.310000,0 days 00:07:30.670000,0 days 00:00:00.360000,EN_118_9
ES_118_12,227,40,ES,ES_118,RE,0 days 00:11:58.730000,0 days 00:12:03.310000,0 days 00:00:04.580000,EN_118_12
ES_118_14,227,40,ES,ES_118,RE,0 days 00:12:05.540000,0 days 00:12:06.070000,0 days 00:00:00.530000,EN_118_14
ES_118_15,227,40,ES,ES_118,RE,0 days 00:15:52.620000,0 days 00:16:00.690000,0 days 00:00:08.070000,EN_118_15
ES_118_17,227,40,ES,ES_118,RE,0 days 00:17:27.990000,0 days 00:17:32.270000,0 days 00:00:04.280000,EN_118_17
ES_118_20,227,40,ES,ES_118,RE,0 days 00:20:06.540000,0 days 00:20:06.930000,0 days 00:00:00.390000,EN_118_20
ES_118_22,227,40,ES,ES_118,RE,0 days 00:22:11.630000,0 days 00:22:13.420000,0 days 00:00:01.790000,EN_118_22
ES_118_24,227,40,ES,ES_118,RE,0 days 00:22:14.590000,0 days 00:22:14.960000,0 days 00:00:00.370000,EN_118_24
ES_118_26,227,40,ES,ES_118,RE,0 days 00:24:54.590000,0 days 00:24:54.960000,0 days 00:00:00.370000,EN_118_26
ES_118_28,227,40,ES,ES_118,RE,0 days 00:26:02.790000,0 days 00:26:03.230000,0 days 00:00:00.440000,EN_118_28
ES_118_2,228,67,ES,ES_118,RE,0 days 00:02:10.040000,0 days 00:02:12.760000,0 days 00:00:02.720000,EN_118_2
ES_118_4,228,67,ES,ES_118,RE,0 days 00:03:27.660000,0 days 00:03:36.570000,0 days 00:00:08.910000,EN_118_4
ES_118_5,228,67,ES,ES_118,RE,0 days 00:05:01.240000,0 days 00:05:03.010000,0 days 00:00:01.770000,EN_118_5
ES_118_7,228,67,ES,ES_118,RE,0 days 00:07:28.550000,0 days 00:07:30.280000,0 days 00:00:01.730000,EN_118_7
ES_118_8,228,67,ES,ES_118,RE,0 days 00:07:31.080000,0 days 00:07:32.120000,0 days 00:00:01.040000,EN_118_8
ES_118_10,228,67,ES,ES_118,RE,0 days 00:08:48.340000,0 days 00:08:50.620000,0 days 00:00:02.280000,EN_118_10
ES_118_11,228,67,ES,ES_118,RE,0 days 00:09:31.770000,0 days 00:09:36.470000,0 days 00:00:04.700000,EN_118_11
ES_118_13,228,67,ES,ES_118,RE,0 days 00:12:03.840000,0 days 00:12:05.530000,0 days 00:00:01.690000,EN_118_13
ES_118_16,228,67,ES,ES_118,RE,0 days 00:17:23.750000,0 days 00:17:27.600000,0 days 00:00:03.850000,EN_118_16
ES_118_18,228,67,ES,ES_118,RE,0 days 00:18:08.680000,0 days 00:18:11.350000,0 days 00:00:02.670000,EN_118_18
ES_118_19,228,67,ES,ES_118,RE,0 days 00:20:00.900000,0 days 00:20:09.750000,0 days 00:00:08.850000,EN_118_19
ES_118_21,228,67,ES,ES_118,RE,0 days 00:22:08.900000,0 days 00:22:11.370000,0 days 00:00:02.470000,EN_118_21
ES_118_23,228,67,ES,ES_118,RE,0 days 00:22:13.580000,0 days 00:22:14.510000,0 days 00:00:00.930000,EN_118_23
ES_118_25,228,67,ES,ES_118,RE,0 days 00:24:52.340000,0 days 00:24:56.850000,0 days 00:00:04.510000,EN_118_25
ES_118_27,228,67,ES,ES_118,RE,0 days 00:25:59.180000,0 days 00:26:04.060000,0 days 00:00:04.880000,EN_118_27
ES_119_2,229,35,ES,ES_119,OG,0 days 00:00:16.030000,0 days 00:00:17.320000,0 days 00:00:01.290000,EN_119_2
ES_119_4,229,35,ES,ES_119,OG,0 days 00:00:20.840000,0 days 00:00:23.330000,0 days 00:00:02.490000,EN_119_4
ES_119_6,229,35,ES,ES_119,OG,0 days 00:00:39.140000,0 days 00:00:43.840000,0 days 00:00:04.700000,EN_119_6
ES_119_7,229,35,ES,ES_119,OG,0 days 00:01:14.640000,0 days 00:01:20.200000,0 days 00:00:05.560000,EN_119_7
ES_119_9,229,35,ES,ES_119,OG,0 days 00:01:49.190000,0 days 00:01:52.660000,0 days 00:00:03.470000,EN_119_9
ES_119_10,229,35,ES,ES_119,OG,0 days 00:02:25.350000,0 days 00:02:29.280000,0 days 00:00:03.930000,EN_119_10
ES_119_17,229,35,ES,ES_119,OG,0 days 00:05:11.310000,0 days 00:05:12.020000,0 days 00:00:00.710000,EN_119_17
ES_119_18,229,35,ES,ES_119,OG,0 days 00:06:35.140000,0 days 00:06:40.560000,0 days 00:00:05.420000,EN_119_18
ES_119_1,230,38,ES,ES_119,OG,0 days 00:00:13.610000,0 days 00:00:15.220000,0 days 00:00:01.610000,EN_119_1
ES_119_3,230,38,ES,ES_119,OG,0 days 00:00:17.390000,0 days 00:00:18.220000,0 days 00:00:00.830000,EN_119_3
ES_119_5,230,38,ES,ES_119,OG,0 days 00:00:23.400000,0 days 00:00:24.820000,0 days 00:00:01.420000,EN_119_5
ES_119_8,230,38,ES,ES_119,OG,0 days 00:01:30.595000,0 days 00:01:33.170000,0 days 00:00:02.575000,EN_119_8
ES_119_11,230,38,ES,ES_119,OG,0 days 00:02:47.640000,0 days 00:02:50.350000,0 days 00:00:02.710000,EN_119_11
ES_119_12,230,38,ES,ES_119,OG,0 days 00:03:06.610000,0 days 00:03:10.900000,0 days 00:00:04.290000,EN_119_12
ES_119_13,230,38,ES,ES_119,OG,0 days 00:03:15,0 days 00:03:18.940000,0 days 00:00:03.940000,EN_119_13
ES_119_14,230,38,ES,ES_119,OG,0 days 00:03:47.380000,0 days 00:03:51.710000,0 days 00:00:04.330000,EN_119_14
ES_119_15,230,38,ES,ES_119,OG,0 days 00:04:22.600000,0 days 00:04:28.040000,0 days 00:00:05.440000,EN_119_15
ES_119_16,230,38,ES,ES_119,OG,0 days 00:05:09.440000,0 days 00:05:12.420000,0 days 00:00:02.980000,EN_119_16
ES_119_19,230,38,ES,ES_119,OG,0 days 00:06:40.490000,0 days 00:06:41.010000,0 days 00:00:00.520000,EN_119_19
EN_119_2,229,35,EN,EN_119,RE,0 days 00:04:43.640000,0 days 00:04:44.940000,0 days 00:00:01.300000,ES_119_2
EN_119_4,229,35,EN,EN_119,RE,0 days 00:05:56.040000,0 days 00:05:57.850000,0 days 00:00:01.810000,ES_119_4
EN_119_6,229,35,EN,EN_119,RE,0 days 00:11:09.470000,0 days 00:11:12.930000,0 days 00:00:03.460000,ES_119_6
EN_119_7,229,35,EN,EN_119,RE,0 days 00:13:45.750000,0 days 00:13:53.190000,0 days 00:00:07.440000,ES_119_7
EN_119_9,229,35,EN,EN_119,RE,0 days 00:17:26.260000,0 days 00:17:28.980000,0 days 00:00:02.720000,ES_119_9
EN_119_10,229,35,EN,EN_119,RE,0 days 00:22:00.740000,0 days 00:22:05.300000,0 days 00:00:04.560000,ES_119_10
EN_119_17,229,35,EN,EN_119,RE,0 days 00:33:58.820000,0 days 00:33:59.400000,0 days 00:00:00.580000,ES_119_17
EN_119_18,229,35,EN,EN_119,RE,0 days 00:36:09.410000,0 days 00:36:15.460000,0 days 00:00:06.050000,ES_119_18
EN_119_1,230,38,EN,EN_119,RE,0 days 00:04:41.380000,0 days 00:04:43.200000,0 days 00:00:01.820000,ES_119_1
EN_119_3,230,38,EN,EN_119,RE,0 days 00:04:45.340000,0 days 00:04:46.330000,0 days 00:00:00.990000,ES_119_3
EN_119_5,230,38,EN,EN_119,RE,0 days 00:05:58.410000,0 days 00:05:59.460000,0 days 00:00:01.050000,ES_119_5
EN_119_8,230,38,EN,EN_119,RE,0 days 00:15:23.970000,0 days 00:15:27.310000,0 days 00:00:03.340000,ES_119_8
EN_119_11,230,38,EN,EN_119,RE,0 days 00:24:08.350000,0 days 00:24:11.530000,0 days 00:00:03.180000,ES_119_11
EN_119_12,230,38,EN,EN_119,RE,0 days 00:28:14.100000,0 days 00:28:18.940000,0 days 00:00:04.840000,ES_119_12
EN_119_13,230,38,EN,EN_119,RE,0 days 00:29:12.310000,0 days 00:29:15.960000,0 days 00:00:03.650000,ES_119_13
EN_119_14,230,38,EN,EN_119,RE,0 days 00:30:52.230000,0 days 00:30:56.680000,0 days 00:00:04.450000,ES_119_14
EN_119_15,230,38,EN,EN_119,RE,0 days 00:32:05.670000,0 days 00:32:13.560000,0 days 00:00:07.890000,ES_119_15
EN_119_16,230,38,EN,EN_119,RE,0 days 00:33:55.980000,0 days 00:34:00.140000,0 days 00:00:04.160000,ES_119_16
EN_119_19,230,38,EN,EN_119,RE,0 days 00:36:15.670000,0 days 00:36:16.140000,0 days 00:00:00.470000,ES_119_19
EN_120_1,231,49,EN,EN_120,OG,0 days 00:00:04.870000,0 days 00:00:06.517000,0 days 00:00:01.647000,ES_120_1
EN_120_5,231,49,EN,EN_120,OG,0 days 00:00:56.190000,0 days 00:00:56.650000,0 days 00:00:00.460000,ES_120_5
EN_120_6,231,49,EN,EN_120,OG,0 days 00:01:12.370000,0 days 00:01:17.780000,0 days 00:00:05.410000,ES_120_6
EN_120_7,231,49,EN,EN_120,OG,0 days 00:01:23.755000,0 days 00:01:28.990000,0 days 00:00:05.235000,ES_120_7
EN_120_10,231,49,EN,EN_120,OG,0 days 00:01:40.455000,0 days 00:01:40.995000,0 days 00:00:00.540000,ES_120_10
EN_120_11,231,49,EN,EN_120,OG,0 days 00:01:56.920000,0 days 00:02:02.180000,0 days 00:00:05.260000,ES_120_11
EN_120_15,231,49,EN,EN_120,OG,0 days 00:02:41.950000,0 days 00:02:46.750000,0 days 00:00:04.800000,ES_120_15
EN_120_19,231,49,EN,EN_120,OG,0 days 00:03:10.560000,0 days 00:03:17.790000,0 days 00:00:07.230000,ES_120_19
EN_120_20,231,49,EN,EN_120,OG,0 days 00:03:27.950000,0 days 00:03:29.950000,0 days 00:00:02,ES_120_20
EN_120_21,231,49,EN,EN_120,OG,0 days 00:04:25.720000,0 days 00:04:28.130000,0 days 00:00:02.410000,ES_120_21
EN_120_22,231,49,EN,EN_120,OG,0 days 00:04:30.510000,0 days 00:04:32.370000,0 days 00:00:01.860000,ES_120_22
EN_120_23,231,49,EN,EN_120,OG,0 days 00:05:03.790000,0 days 00:05:05.475000,0 days 00:00:01.685000,ES_120_23
EN_120_25,231,49,EN,EN_120,OG,0 days 00:05:59.220000,0 days 00:06:03.435000,0 days 00:00:04.215000,ES_120_25
EN_120_27,231,49,EN,EN_120,OG,0 days 00:06:25.090000,0 days 00:06:30.630000,0 days 00:00:05.540000,ES_120_27
EN_120_29,231,49,EN,EN_120,OG,0 days 00:06:38.640000,0 days 00:06:40.440000,0 days 00:00:01.800000,ES_120_29
EN_120_32,231,49,EN,EN_120,OG,0 days 00:07:32.798000,0 days 00:07:33.228000,0 days 00:00:00.430000,ES_120_32
EN_120_34,231,49,EN,EN_120,OG,0 days 00:08:06.080000,0 days 00:08:10.790000,0 days 00:00:04.710000,ES_120_34
EN_120_36,231,49,EN,EN_120,OG,0 days 00:08:18.885000,0 days 00:08:19.215000,0 days 00:00:00.330000,ES_120_36
EN_120_37,231,49,EN,EN_120,OG,0 days 00:08:30.590000,0 days 00:08:33.045000,0 days 00:00:02.455000,ES_120_37
EN_120_38,231,49,EN,EN_120,OG,0 days 00:11:00.800000,0 days 00:11:06.300000,0 days 00:00:05.500000,ES_120_38
EN_120_2,232,59,EN,EN_120,OG,0 days 00:00:06.475000,0 days 00:00:08.590000,0 days 00:00:02.115000,ES_120_2
EN_120_3,232,59,EN,EN_120,OG,0 days 00:00:30.145000,0 days 00:00:32.905000,0 days 00:00:02.760000,ES_120_3
EN_120_4,232,59,EN,EN_120,OG,0 days 00:00:54.950000,0 days 00:01:01.500000,0 days 00:00:06.550000,ES_120_4
EN_120_8,232,59,EN,EN_120,OG,0 days 00:01:23.485000,0 days 00:01:24.032000,0 days 00:00:00.547000,ES_120_8
EN_120_9,232,59,EN,EN_120,OG,0 days 00:01:37.550000,0 days 00:01:43.970000,0 days 00:00:06.420000,ES_120_9
EN_120_12,232,59,EN,EN_120,OG,0 days 00:01:56.920000,0 days 00:01:57.815000,0 days 00:00:00.895000,ES_120_12
EN_120_13,232,59,EN,EN_120,OG,0 days 00:02:14.040000,0 days 00:02:18.300000,0 days 00:00:04.260000,ES_120_13
EN_120_14,232,59,EN,EN_120,OG,0 days 00:02:20.150000,0 days 00:02:25.550000,0 days 00:00:05.400000,ES_120_14
EN_120_16,232,59,EN,EN_120,OG,0 days 00:02:43.725000,0 days 00:02:44.065000,0 days 00:00:00.340000,ES_120_16
EN_120_17,232,59,EN,EN_120,OG,0 days 00:02:45.310000,0 days 00:02:45.870000,0 days 00:00:00.560000,ES_120_17
EN_120_18,232,59,EN,EN_120,OG,0 days 00:02:54.690000,0 days 00:02:57.950000,0 days 00:00:03.260000,ES_120_18
EN_120_24,232,59,EN,EN_120,OG,0 days 00:05:04.905000,0 days 00:05:06.850000,0 days 00:00:01.945000,ES_120_24
EN_120_26,232,59,EN,EN_120,OG,0 days 00:06:03.415000,0 days 00:06:04.500000,0 days 00:00:01.085000,ES_120_26
EN_120_28,232,59,EN,EN_120,OG,0 days 00:06:36.990000,0 days 00:06:38.950000,0 days 00:00:01.960000,ES_120_28
EN_120_30,232,59,EN,EN_120,OG,0 days 00:06:40.400000,0 days 00:06:41.680000,0 days 00:00:01.280000,ES_120_30
EN_120_31,232,59,EN,EN_120,OG,0 days 00:07:30.810000,0 days 00:07:34.077000,0 days 00:00:03.267000,ES_120_31
EN_120_33,232,59,EN,EN_120,OG,0 days 00:07:41,0 days 00:07:46.610000,0 days 00:00:05.610000,ES_120_33
EN_120_35,232,59,EN,EN_120,OG,0 days 00:08:17.830000,0 days 00:08:20.330000,0 days 00:00:02.500000,ES_120_35
ES_120_1,231,49,ES,ES_120,RE,0 days 00:00:04.570000,0 days 00:00:06.865000,0 days 00:00:02.295000,EN_120_1
ES_120_5,231,49,ES,ES_120,RE,0 days 00:03:13.285000,0 days 00:03:13.695000,0 days 00:00:00.410000,EN_120_5
ES_120_6,231,49,ES,ES_120,RE,0 days 00:03:50.850000,0 days 00:03:56.180000,0 days 00:00:05.330000,EN_120_6
ES_120_7,231,49,ES,ES_120,RE,0 days 00:05:29.617000,0 days 00:05:34.537000,0 days 00:00:04.920000,EN_120_7
ES_120_10,231,49,ES,ES_120,RE,0 days 00:06:35.195000,0 days 00:06:35.695000,0 days 00:00:00.500000,EN_120_10
ES_120_11,231,49,ES,ES_120,RE,0 days 00:09:19.200000,0 days 00:09:25.730000,0 days 00:00:06.530000,EN_120_11
ES_120_15,231,49,ES,ES_120,RE,0 days 00:12:58.750000,0 days 00:13:05.130000,0 days 00:00:06.380000,EN_120_15
ES_120_19,231,49,ES,ES_120,RE,0 days 00:15:29.110000,0 days 00:15:38.020000,0 days 00:00:08.910000,EN_120_19
ES_120_20,231,49,ES,ES_120,RE,0 days 00:16:55.410000,0 days 00:16:57.840000,0 days 00:00:02.430000,EN_120_20
ES_120_21,231,49,ES,ES_120,RE,0 days 00:18:31.390000,0 days 00:18:34.690000,0 days 00:00:03.300000,EN_120_21
ES_120_22,231,49,ES,ES_120,RE,0 days 00:19:13.740000,0 days 00:19:16.260000,0 days 00:00:02.520000,EN_120_22
ES_120_23,231,49,ES,ES_120,RE,0 days 00:20:01.130000,0 days 00:20:03.370000,0 days 00:00:02.240000,EN_120_23
ES_120_25,231,49,ES,ES_120,RE,0 days 00:22:08.030000,0 days 00:22:11.780000,0 days 00:00:03.750000,EN_120_25
ES_120_27,231,49,ES,ES_120,RE,0 days 00:24:35.470000,0 days 00:24:41.070000,0 days 00:00:05.600000,EN_120_27
ES_120_29,231,49,ES,ES_120,RE,0 days 00:25:09.530000,0 days 00:25:10.960000,0 days 00:00:01.430000,EN_120_29
ES_120_32,231,49,ES,ES_120,RE,0 days 00:26:40.665000,0 days 00:26:41.135000,0 days 00:00:00.470000,EN_120_32
ES_120_34,231,49,ES,ES_120,RE,0 days 00:27:48.750000,0 days 00:27:54.080000,0 days 00:00:05.330000,EN_120_34
ES_120_36,231,49,ES,ES_120,RE,0 days 00:28:30.725000,0 days 00:28:31.095000,0 days 00:00:00.370000,EN_120_36
ES_120_37,231,49,ES,ES_120,RE,0 days 00:29:56.350000,0 days 00:30:01.910000,0 days 00:00:05.560000,EN_120_37
ES_120_38,231,49,ES,ES_120,RE,0 days 00:31:09.250000,0 days 00:31:13.710000,0 days 00:00:04.460000,EN_120_38
ES_120_2,232,59,ES,ES_120,RE,0 days 00:00:07.005000,0 days 00:00:09.430000,0 days 00:00:02.425000,EN_120_2
ES_120_3,232,59,ES,ES_120,RE,0 days 00:01:13.290000,0 days 00:01:15.370000,0 days 00:00:02.080000,EN_120_3
ES_120_4,232,59,ES,ES_120,RE,0 days 00:03:11.710000,0 days 00:03:19.530000,0 days 00:00:07.820000,EN_120_4
ES_120_8,232,59,ES,ES_120,RE,0 days 00:05:29.080000,0 days 00:05:29.673000,0 days 00:00:00.593000,EN_120_8
ES_120_9,232,59,ES,ES_120,RE,0 days 00:06:32.140000,0 days 00:06:38.660000,0 days 00:00:06.520000,EN_120_9
ES_120_12,232,59,ES,ES_120,RE,0 days 00:09:18.200000,0 days 00:09:19.060000,0 days 00:00:00.860000,EN_120_12
ES_120_13,232,59,ES,ES_120,RE,0 days 00:10:49.890000,0 days 00:10:53.810000,0 days 00:00:03.920000,EN_120_13
ES_120_14,232,59,ES,ES_120,RE,0 days 00:11:20.370000,0 days 00:11:27.620000,0 days 00:00:07.250000,EN_120_14
ES_120_16,232,59,ES,ES_120,RE,0 days 00:13:00.405000,0 days 00:13:00.675000,0 days 00:00:00.270000,EN_120_16
ES_120_17,232,59,ES,ES_120,RE,0 days 00:13:04.335000,0 days 00:13:04.925000,0 days 00:00:00.590000,EN_120_17
ES_120_18,232,59,ES,ES_120,RE,0 days 00:14:27.570000,0 days 00:14:31.600000,0 days 00:00:04.030000,EN_120_18
ES_120_24,232,59,ES,ES_120,RE,0 days 00:20:03.090000,0 days 00:20:04.420000,0 days 00:00:01.330000,EN_120_24
ES_120_26,232,59,ES,ES_120,RE,0 days 00:22:12.110000,0 days 00:22:13.260000,0 days 00:00:01.150000,EN_120_26
ES_120_28,232,59,ES,ES_120,RE,0 days 00:25:06.620000,0 days 00:25:09.590000,0 days 00:00:02.970000,EN_120_28
ES_120_30,232,59,ES,ES_120,RE,0 days 00:25:11.040000,0 days 00:25:12.010000,0 days 00:00:00.970000,EN_120_30
ES_120_31,232,59,ES,ES_120,RE,0 days 00:26:38.230000,0 days 00:26:42.510000,0 days 00:00:04.280000,EN_120_31
ES_120_33,232,59,ES,ES_120,RE,0 days 00:27:00.690000,0 days 00:27:05.460000,0 days 00:00:04.770000,EN_120_33
