id,markup_value,tier_name,time_start,time_end,conv_id,trans_conv_id,lang_code,trans_lang_code,conv_audio_path,original_or_reenacted,participant_id_left,participant_id_right,participant_id_left_unique,participant_id_right_unique,trans_id,duration,audio_path
ES_105_#17,#17,Utterance,0 days 00:06:38.640000,0 days 00:06:43.470000,ES_105,EN_105,ES,EN,recordings/ES_105.wav,OG,201,202,59,14,EN_105_#17,0 days 00:00:04.830000,fragments-long/ES_105_#17.wav
ES_105_#18,#18,Utterance,0 days 00:06:59.640000,0 days 00:07:01.780000,ES_105,EN_105,ES,EN,recordings/ES_105.wav,OG,201,202,59,14,EN_105_#18,0 days 00:00:02.140000,fragments-long/ES_105_#18.wav
ES_105_#19,#19,Utterance,0 days 00:07:05.260000,0 days 00:07:08.710000,ES_105,EN_105,ES,EN,recordings/ES_105.wav,OG,201,202,59,14,EN_105_#19,0 days 00:00:03.450000,fragments-long/ES_105_#19.wav
ES_105_#20,#20,Utterance,0 days 00:07:21.055000,0 days 00:07:25.155000,ES_105,EN_105,ES,EN,recordings/ES_105.wav,OG,201,202,59,14,EN_105_#20,0 days 00:00:04.100000,fragments-long/ES_105_#20.wav
ES_105_#21,#21,Utterance,0 days 00:07:44.840000,0 days 00:07:47.950000,ES_105,EN_105,ES,EN,recordings/ES_105.wav,OG,201,202,59,14,EN_105_#21,0 days 00:00:03.110000,fragments-long/ES_105_#21.wav
ES_105_#22,#22,Utterance,0 days 00:10:44.110000,0 days 00:10:46.990000,ES_105,EN_105,ES,EN,recordings/ES_105.wav,OG,201,202,59,14,EN_105_#22,0 days 00:00:02.880000,fragments-long/ES_105_#22.wav
EN_105_#1,#1,Utterance,0 days 00:02:25.140000,0 days 00:02:28.770000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#1,0 days 00:00:03.630000,fragments-long/EN_105_#1.wav
EN_105_#2,#2,Utterance,0 days 00:03:56.080000,0 days 00:03:58.340000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#2,0 days 00:00:02.260000,fragments-long/EN_105_#2.wav
EN_105_#3,#3,Utterance,0 days 00:04:35.200000,0 days 00:04:39.600000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#3,0 days 00:00:04.400000,fragments-long/EN_105_#3.wav
EN_105_#4,#4,Utterance,0 days 00:05:18.240000,0 days 00:05:21.630000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#4,0 days 00:00:03.390000,fragments-long/EN_105_#4.wav
EN_105_#5,#5,Utterance,0 days 00:07:34.730000,0 days 00:07:38.480000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#5,0 days 00:00:03.750000,fragments-long/EN_105_#5.wav
EN_105_#6,#6,Utterance,0 days 00:09:05.600000,0 days 00:09:09.500000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#6,0 days 00:00:03.900000,fragments-long/EN_105_#6.wav
EN_105_#7,#7,Utterance,0 days 00:09:48.110000,0 days 00:09:51.450000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#7,0 days 00:00:03.340000,fragments-long/EN_105_#7.wav
EN_105_#8,#8,Utterance,0 days 00:11:59.630000,0 days 00:12:03.350000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#8,0 days 00:00:03.720000,fragments-long/EN_105_#8.wav
EN_105_#9,#9,Utterance,0 days 00:12:58.100000,0 days 00:13:02.450000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#9,0 days 00:00:04.350000,fragments-long/EN_105_#9.wav
EN_105_#10,#10,Utterance,0 days 00:14:48.130000,0 days 00:14:51.820000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#10,0 days 00:00:03.690000,fragments-long/EN_105_#10.wav
EN_105_#11,#11,Utterance,0 days 00:18:20.160000,0 days 00:18:24.740000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#11,0 days 00:00:04.580000,fragments-long/EN_105_#11.wav
EN_105_#12,#12,Utterance,0 days 00:19:51.130000,0 days 00:19:56.040000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#12,0 days 00:00:04.910000,fragments-long/EN_105_#12.wav
EN_105_#13,#13,Utterance,0 days 00:21:06.620000,0 days 00:21:08.970000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#13,0 days 00:00:02.350000,fragments-long/EN_105_#13.wav
EN_105_#14,#14,Utterance,0 days 00:21:47.550000,0 days 00:21:51.850000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#14,0 days 00:00:04.300000,fragments-long/EN_105_#14.wav
EN_105_#15,#15,Utterance,0 days 00:24:41.510000,0 days 00:24:45.160000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#15,0 days 00:00:03.650000,fragments-long/EN_105_#15.wav
EN_105_#16,#16,Utterance,0 days 00:27:16.490000,0 days 00:27:18.180000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#16,0 days 00:00:01.690000,fragments-long/EN_105_#16.wav
EN_105_#17,#17,Utterance,0 days 00:29:38.995000,0 days 00:29:43.840000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#17,0 days 00:00:04.845000,fragments-long/EN_105_#17.wav
EN_105_#18,#18,Utterance,0 days 00:34:11,0 days 00:34:13.630000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#18,0 days 00:00:02.630000,fragments-long/EN_105_#18.wav
EN_105_#19,#19,Utterance,0 days 00:34:46.790000,0 days 00:34:51.400000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#19,0 days 00:00:04.610000,fragments-long/EN_105_#19.wav
EN_105_#20,#20,Utterance,0 days 00:36:13.730000,0 days 00:36:18.380000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#20,0 days 00:00:04.650000,fragments-long/EN_105_#20.wav
EN_105_#21,#21,Utterance,0 days 00:37:37.050000,0 days 00:37:40.360000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#21,0 days 00:00:03.310000,fragments-long/EN_105_#21.wav
EN_105_#22,#22,Utterance,0 days 00:38:25.680000,0 days 00:38:28.310000,EN_105,ES_105,EN,ES,recordings/EN_105.wav,RE,201,202,59,14,ES_105_#22,0 days 00:00:02.630000,fragments-long/EN_105_#22.wav
EN_106_#1,#1,Utterance,0 days 00:01:56.620000,0 days 00:02:00.760000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#1,0 days 00:00:04.140000,fragments-long/EN_106_#1.wav
EN_106_#2,#2,Utterance,0 days 00:02:04.500000,0 days 00:02:08.030000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#2,0 days 00:00:03.530000,fragments-long/EN_106_#2.wav
EN_106_#3,#3,Utterance,0 days 00:02:34.720000,0 days 00:02:40.260000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#3,0 days 00:00:05.540000,fragments-long/EN_106_#3.wav
EN_106_#4,#4,Utterance,0 days 00:03:09.210000,0 days 00:03:13.070000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#4,0 days 00:00:03.860000,fragments-long/EN_106_#4.wav
EN_106_#5,#5,Utterance,0 days 00:03:31.780000,0 days 00:03:33.750000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#5,0 days 00:00:01.970000,fragments-long/EN_106_#5.wav
EN_106_#6,#6,Utterance,0 days 00:04:09.535000,0 days 00:04:14.425000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#6,0 days 00:00:04.890000,fragments-long/EN_106_#6.wav
EN_106_#7,#7,Utterance,0 days 00:04:45.070000,0 days 00:04:48.540000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#7,0 days 00:00:03.470000,fragments-long/EN_106_#7.wav
EN_106_#8,#8,Utterance,0 days 00:05:17.320000,0 days 00:05:20.320000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#8,0 days 00:00:03,fragments-long/EN_106_#8.wav
EN_106_#9,#9,Utterance,0 days 00:05:22.180000,0 days 00:05:26.240000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#9,0 days 00:00:04.060000,fragments-long/EN_106_#9.wav
EN_106_#10,#10,Utterance,0 days 00:06:01.840000,0 days 00:06:06.400000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#10,0 days 00:00:04.560000,fragments-long/EN_106_#10.wav
EN_106_#11,#11,Utterance,0 days 00:07:06.990000,0 days 00:07:10.770000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#11,0 days 00:00:03.780000,fragments-long/EN_106_#11.wav
EN_106_#12,#12,Utterance,0 days 00:07:11.810000,0 days 00:07:14.300000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#12,0 days 00:00:02.490000,fragments-long/EN_106_#12.wav
EN_106_#13,#13,Utterance,0 days 00:07:52.850000,0 days 00:07:57.220000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#13,0 days 00:00:04.370000,fragments-long/EN_106_#13.wav
EN_106_#14,#14,Utterance,0 days 00:09:42.450000,0 days 00:09:45.580000,EN_106,ES_106,EN,ES,recordings/EN_106.wav,OG,203,204,49,40,ES_106_#14,0 days 00:00:03.130000,fragments-long/EN_106_#14.wav
ES_106_#1,#1,Utterance,0 days 00:00:55.140000,0 days 00:00:59.120000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#1,0 days 00:00:03.980000,fragments-long/ES_106_#1.wav
ES_106_#2,#2,Utterance,0 days 00:02:06.260000,0 days 00:02:10.800000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#2,0 days 00:00:04.540000,fragments-long/ES_106_#2.wav
ES_106_#3,#3,Utterance,0 days 00:03:24.390000,0 days 00:03:31.580000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#3,0 days 00:00:07.190000,fragments-long/ES_106_#3.wav
ES_106_#4,#4,Utterance,0 days 00:04:46.900000,0 days 00:04:51.610000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#4,0 days 00:00:04.710000,fragments-long/ES_106_#4.wav
ES_106_#5,#5,Utterance,0 days 00:06:08.530000,0 days 00:06:13.630000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#5,0 days 00:00:05.100000,fragments-long/ES_106_#5.wav
ES_106_#6,#6,Utterance,0 days 00:07:17.150000,0 days 00:07:24.390000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#6,0 days 00:00:07.240000,fragments-long/ES_106_#6.wav
ES_106_#7,#7,Utterance,0 days 00:08:55.290000,0 days 00:09:00.820000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#7,0 days 00:00:05.530000,fragments-long/ES_106_#7.wav
ES_106_#8,#8,Utterance,0 days 00:09:50.630000,0 days 00:09:54.270000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#8,0 days 00:00:03.640000,fragments-long/ES_106_#8.wav
ES_106_#9,#9,Utterance,0 days 00:10:32.340000,0 days 00:10:37.580000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#9,0 days 00:00:05.240000,fragments-long/ES_106_#9.wav
ES_106_#10,#10,Utterance,0 days 00:12:41.640000,0 days 00:12:47.350000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#10,0 days 00:00:05.710000,fragments-long/ES_106_#10.wav
ES_106_#11,#11,Utterance,0 days 00:14:49.280000,0 days 00:14:55.420000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#11,0 days 00:00:06.140000,fragments-long/ES_106_#11.wav
ES_106_#12,#12,Utterance,0 days 00:15:13.320000,0 days 00:15:16.180000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#12,0 days 00:00:02.860000,fragments-long/ES_106_#12.wav
ES_106_#13,#13,Utterance,0 days 00:16:48.320000,0 days 00:16:54.050000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#13,0 days 00:00:05.730000,fragments-long/ES_106_#13.wav
ES_106_#14,#14,Utterance,0 days 00:18:10.050000,0 days 00:18:13.630000,ES_106,EN_106,ES,EN,recordings/ES_106.wav,RE,203,204,49,40,EN_106_#14,0 days 00:00:03.580000,fragments-long/ES_106_#14.wav
ES_107_#1,#1,Utterance,0 days 00:00:41.250000,0 days 00:00:44.110000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#1,0 days 00:00:02.860000,fragments-long/ES_107_#1.wav
ES_107_#2,#2,Utterance,0 days 00:00:51.170000,0 days 00:00:52.675000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#2,0 days 00:00:01.505000,fragments-long/ES_107_#2.wav
ES_107_#3,#3,Utterance,0 days 00:01:01.220000,0 days 00:01:04.210000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#3,0 days 00:00:02.990000,fragments-long/ES_107_#3.wav
ES_107_#4,#4,Utterance,0 days 00:01:05.910000,0 days 00:01:10.550000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#4,0 days 00:00:04.640000,fragments-long/ES_107_#4.wav
ES_107_#6,#6,Utterance,0 days 00:02:05.490000,0 days 00:02:09.010000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#6,0 days 00:00:03.520000,fragments-long/ES_107_#6.wav
ES_107_#7,#7,Utterance,0 days 00:02:27.060000,0 days 00:02:30.800000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#7,0 days 00:00:03.740000,fragments-long/ES_107_#7.wav
ES_107_#8,#8,Utterance,0 days 00:02:34.100000,0 days 00:02:35.630000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#8,0 days 00:00:01.530000,fragments-long/ES_107_#8.wav
ES_107_#9,#9,Utterance,0 days 00:02:48.930000,0 days 00:02:52.340000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#9,0 days 00:00:03.410000,fragments-long/ES_107_#9.wav
ES_107_#10,#10,Utterance,0 days 00:02:54.110000,0 days 00:02:57.030000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#10,0 days 00:00:02.920000,fragments-long/ES_107_#10.wav
ES_107_#11,#11,Utterance,0 days 00:03:17.926000,0 days 00:03:21.616000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#11,0 days 00:00:03.690000,fragments-long/ES_107_#11.wav
ES_107_#12,#12,Utterance,0 days 00:03:52.630000,0 days 00:03:56.120000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#12,0 days 00:00:03.490000,fragments-long/ES_107_#12.wav
ES_107_#13,#13,Utterance,0 days 00:03:59.940000,0 days 00:04:03.040000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#13,0 days 00:00:03.100000,fragments-long/ES_107_#13.wav
ES_107_#14,#14,Utterance,0 days 00:04:59.390000,0 days 00:05:01.450000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#14,0 days 00:00:02.060000,fragments-long/ES_107_#14.wav
ES_107_#15,#15,Utterance,0 days 00:05:33.005000,0 days 00:05:37.065000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#15,0 days 00:00:04.060000,fragments-long/ES_107_#15.wav
ES_107_#16,#16,Utterance,0 days 00:05:52.740000,0 days 00:05:54.710000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#16,0 days 00:00:01.970000,fragments-long/ES_107_#16.wav
ES_107_#17,#17,Utterance,0 days 00:06:25.890000,0 days 00:06:27.300000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#17,0 days 00:00:01.410000,fragments-long/ES_107_#17.wav
ES_107_#5,#5,Utterance,0 days 00:06:47.990000,0 days 00:06:51.590000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#5,0 days 00:00:03.600000,fragments-long/ES_107_#5.wav
ES_107_#18,#18,Utterance,0 days 00:07:00.990000,0 days 00:07:04.100000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#18,0 days 00:00:03.110000,fragments-long/ES_107_#18.wav
ES_107_#19,#19,Utterance,0 days 00:07:58.970000,0 days 00:08:01.530000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#19,0 days 00:00:02.560000,fragments-long/ES_107_#19.wav
ES_107_#20,#20,Utterance,0 days 00:08:49.150000,0 days 00:08:50.690000,ES_107,EN_107,ES,EN,recordings/ES_107.wav,OG,205,206,59,38,EN_107_#20,0 days 00:00:01.540000,fragments-long/ES_107_#20.wav
EN_107_#1,#1,Utterance,0 days 00:00:17.080000,0 days 00:00:21.600000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#1,0 days 00:00:04.520000,fragments-long/EN_107_#1.wav
EN_107_#2,#2,Utterance,0 days 00:01:12.900000,0 days 00:01:14.850000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#2,0 days 00:00:01.950000,fragments-long/EN_107_#2.wav
EN_107_#3,#3,Utterance,0 days 00:02:44.150000,0 days 00:02:47.320000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#3,0 days 00:00:03.170000,fragments-long/EN_107_#3.wav
EN_107_#4,#4,Utterance,0 days 00:03:20.910000,0 days 00:03:26.520000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#4,0 days 00:00:05.610000,fragments-long/EN_107_#4.wav
EN_107_#5,#5,Utterance,0 days 00:05:03.440000,0 days 00:05:09,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#5,0 days 00:00:05.560000,fragments-long/EN_107_#5.wav
EN_107_#6,#6,Utterance,0 days 00:06:20.480000,0 days 00:06:24.010000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#6,0 days 00:00:03.530000,fragments-long/EN_107_#6.wav
EN_107_#7,#7,Utterance,0 days 00:07:54.860000,0 days 00:08:00.630000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#7,0 days 00:00:05.770000,fragments-long/EN_107_#7.wav
EN_107_#8,#8,Utterance,0 days 00:08:34.300000,0 days 00:08:35.660000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#8,0 days 00:00:01.360000,fragments-long/EN_107_#8.wav
EN_107_#9,#9,Utterance,0 days 00:11:26.350000,0 days 00:11:30.320000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#9,0 days 00:00:03.970000,fragments-long/EN_107_#9.wav
EN_107_#10,#10,Utterance,0 days 00:12:31.990000,0 days 00:12:35.400000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#10,0 days 00:00:03.410000,fragments-long/EN_107_#10.wav
EN_107_#11,#11,Utterance,0 days 00:15:05.810000,0 days 00:15:10.290000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#11,0 days 00:00:04.480000,fragments-long/EN_107_#11.wav
EN_107_#12,#12,Utterance,0 days 00:18:15.390000,0 days 00:18:18.830000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#12,0 days 00:00:03.440000,fragments-long/EN_107_#12.wav
EN_107_#13,#13,Utterance,0 days 00:19:20.620000,0 days 00:19:24.440000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#13,0 days 00:00:03.820000,fragments-long/EN_107_#13.wav
EN_107_#14,#14,Utterance,0 days 00:26:14.410000,0 days 00:26:17.200000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#14,0 days 00:00:02.790000,fragments-long/EN_107_#14.wav
EN_107_#15,#15,Utterance,0 days 00:28:51.570000,0 days 00:28:55.020000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#15,0 days 00:00:03.450000,fragments-long/EN_107_#15.wav
EN_107_#16,#16,Utterance,0 days 00:33:26.190000,0 days 00:33:28.890000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#16,0 days 00:00:02.700000,fragments-long/EN_107_#16.wav
EN_107_#17,#17,Utterance,0 days 00:34:20.970000,0 days 00:34:22.310000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#17,0 days 00:00:01.340000,fragments-long/EN_107_#17.wav
EN_107_#18,#18,Utterance,0 days 00:35:03.780000,0 days 00:35:06.390000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#18,0 days 00:00:02.610000,fragments-long/EN_107_#18.wav
EN_107_#19,#19,Utterance,0 days 00:36:11.050000,0 days 00:36:13.500000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#19,0 days 00:00:02.450000,fragments-long/EN_107_#19.wav
EN_107_#20,#20,Utterance,0 days 00:37:20.340000,0 days 00:37:22.070000,EN_107,ES_107,EN,ES,recordings/EN_107.wav,RE,205,206,59,38,ES_107_#20,0 days 00:00:01.730000,fragments-long/EN_107_#20.wav
EN_108_#1,#1,Utterance,0 days 00:00:57.700000,0 days 00:01:00.540000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#1,0 days 00:00:02.840000,fragments-long/EN_108_#1.wav
EN_108_#2,#2,Utterance,0 days 00:01:35.930000,0 days 00:01:38.940000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#2,0 days 00:00:03.010000,fragments-long/EN_108_#2.wav
EN_108_#3,#3,Utterance,0 days 00:01:46.370000,0 days 00:01:48.380000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#3,0 days 00:00:02.010000,fragments-long/EN_108_#3.wav
EN_108_#4,#4,Utterance,0 days 00:01:49.800000,0 days 00:01:55.220000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#4,0 days 00:00:05.420000,fragments-long/EN_108_#4.wav
EN_108_#5,#5,Utterance,0 days 00:01:59.630000,0 days 00:02:03.270000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#5,0 days 00:00:03.640000,fragments-long/EN_108_#5.wav
EN_108_#6,#6,Utterance,0 days 00:02:25.710000,0 days 00:02:28.170000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#6,0 days 00:00:02.460000,fragments-long/EN_108_#6.wav
EN_108_#7,#7,Utterance,0 days 00:02:35.150000,0 days 00:02:37.450000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#7,0 days 00:00:02.300000,fragments-long/EN_108_#7.wav
EN_108_#8,#8,Utterance,0 days 00:02:41.160000,0 days 00:02:42.770000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#8,0 days 00:00:01.610000,fragments-long/EN_108_#8.wav
EN_108_#9,#9,Utterance,0 days 00:02:51.740000,0 days 00:02:59.470000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#9,0 days 00:00:07.730000,fragments-long/EN_108_#9.wav
EN_108_#10,#10,Utterance,0 days 00:03:13.030000,0 days 00:03:16.640000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#10,0 days 00:00:03.610000,fragments-long/EN_108_#10.wav
EN_108_#11,#11,Utterance,0 days 00:03:18.310000,0 days 00:03:20.880000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#11,0 days 00:00:02.570000,fragments-long/EN_108_#11.wav
EN_108_#12,#12,Utterance,0 days 00:03:27.970000,0 days 00:03:31.450000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#12,0 days 00:00:03.480000,fragments-long/EN_108_#12.wav
EN_108_#13,#13,Utterance,0 days 00:04:08.440000,0 days 00:04:11.670000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#13,0 days 00:00:03.230000,fragments-long/EN_108_#13.wav
EN_108_#14,#14,Utterance,0 days 00:04:28.440000,0 days 00:04:32.750000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#14,0 days 00:00:04.310000,fragments-long/EN_108_#14.wav
EN_108_#15,#15,Utterance,0 days 00:05:37.030000,0 days 00:05:40.610000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#15,0 days 00:00:03.580000,fragments-long/EN_108_#15.wav
EN_108_#16,#16,Utterance,0 days 00:05:43.110000,0 days 00:05:47.600000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#16,0 days 00:00:04.490000,fragments-long/EN_108_#16.wav
EN_108_#17,#17,Utterance,0 days 00:06:13.220000,0 days 00:06:16.970000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#17,0 days 00:00:03.750000,fragments-long/EN_108_#17.wav
EN_108_#18,#18,Utterance,0 days 00:06:17.560000,0 days 00:06:22.430000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#18,0 days 00:00:04.870000,fragments-long/EN_108_#18.wav
EN_108_#19,#19,Utterance,0 days 00:06:34.030000,0 days 00:06:39.720000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#19,0 days 00:00:05.690000,fragments-long/EN_108_#19.wav
EN_108_#20,#20,Utterance,0 days 00:06:48.970000,0 days 00:06:50.520000,EN_108,ES_108,EN,ES,recordings/EN_108.wav,OG,207,208,38,55,ES_108_#20,0 days 00:00:01.550000,fragments-long/EN_108_#20.wav
